experiment,stamp,model,num_turns,t0,L0,L0_ok,skipped_turns,S1,S1_bin,S2,S2_bin,S3,S3_bin,S4_cont,S4_bin,S5_cont,S5_bin,S6_cont,S6_bin,S7_cont
036_heap_sort-high-Agent,20260620T123826Z-gpt-5.5,gpt-5.5,10,11,52,1,0,9.134615,1,0.000000,0,7.384615,1,10,1,0,0,0.188492,1,0.000000
036_heap_sort-high-Agent,20260620T125000Z-gpt-5.4,gpt-5.4,10,11,52,1,0,10.692308,1,0.000000,0,6.250000,1,7,1,0,0,0.223160,1,0.000000
036_heap_sort-high-Agent,20260620T125844Z-gpt-5.4-mini,gpt-5.4-mini,10,11,52,1,0,15.423077,1,0.000000,0,10.942308,1,15,1,0,0,0.366314,1,0.000000
036_heap_sort-high-Agent,20260620T131320Z-claude-sonnet-4-6,claude-sonnet-4-6,10,11,52,1,0,11.115385,1,0.000000,0,7.557692,1,16,1,0,0,0.395062,1,1.000000
036_heap_sort-high-Agent,20260620T132739Z-claude-opus-4-8,claude-opus-4-8,10,2,52,1,0,1.884615,1,0.730769,1,3.346154,1,0,0,0,0,0.000000,0,0.111111
