experiment,stamp,model,num_turns,t0,L0,L0_ok,skipped_turns,S1,S1_bin,S2,S2_bin,S3,S3_bin,S4_cont,S4_bin,S5_cont,S5_bin,S6_cont,S6_bin,S7_cont
009_merge_sort-high-Agent,20260618T120957Z-gpt-5.5,gpt-5.5,10,11,70,1,0,5.085714,1,0.000000,0,2.028571,1,0,0,0,0,0.138889,1,0.000000
009_merge_sort-high-Agent,20260618T121939Z-gpt-5.4,gpt-5.4,10,11,70,1,0,6.771429,1,0.000000,0,2.800000,1,5,1,0,0,0.197222,1,1.000000
009_merge_sort-high-Agent,20260618T122859Z-gpt-5.4-mini,gpt-5.4-mini,10,11,70,1,0,13.485714,1,0.000000,0,8.357143,1,8,1,5,1,0.122507,1,0.000000
009_merge_sort-high-Agent,20260618T124118Z-claude-sonnet-4-6,claude-sonnet-4-6,10,11,70,1,0,8.528571,1,0.000000,0,4.271429,1,1,1,3,1,0.166667,1,1.000000
009_merge_sort-high-Agent,20260618T131703Z-claude-opus-4-8,claude-opus-4-8,10,2,70,1,0,1.771429,1,5.100000,1,9.028571,1,0,0,0,0,0.111111,1,0.250000
