experiment,stamp,model,num_turns,t0,L0,L0_ok,skipped_turns,S1,S1_bin,S2,S2_bin,S3,S3_bin,S4_cont,S4_bin,S5_cont,S5_bin,S6_cont,S6_bin
005_depth_first_search-high-Agent,20260618T074122Z-gpt-5.5,gpt-5.5,10,7,55,1,0,8.145455,1,1.054545,1,5.127273,1,1,1,0,0,0.073148,1
005_depth_first_search-high-Agent,20260618T075734Z-gpt-5.4,gpt-5.4,10,11,55,1,0,19.054545,1,0.000000,0,7.545455,1,7,1,1,1,0.115488,1
005_depth_first_search-high-Agent,20260618T081032Z-gpt-5.4-mini,gpt-5.4-mini,10,11,55,1,0,16.400000,1,0.000000,0,6.381818,1,3,1,0,0,0.223906,1
005_depth_first_search-high-Agent,20260618T082429Z-claude-sonnet-4-6,claude-sonnet-4-6,10,7,55,1,0,5.363636,1,0.000000,0,4.181818,1,2,1,0,0,0.148148,1
005_depth_first_search-high-Agent,20260618T084959Z-claude-opus-4-8,claude-opus-4-8,10,2,55,1,0,1.709091,1,0.000000,0,1.709091,1,0,0,0,0,0.000000,0
