experiment,stamp,model,num_turns,t0,L0,L0_ok,skipped_turns,S1,S1_bin,S2,S2_bin,S3,S3_bin,S4_cont,S4_bin,S5_cont,S5_bin,S6_cont,S6_bin,S7_cont
012_building_heap_from_array-high-Agent,20260618T154442Z-gpt-5.5,gpt-5.5,10,11,52,1,0,4.865385,1,0.000000,0,2.615385,1,0,0,0,0,0.444444,1,0.000000
012_building_heap_from_array-high-Agent,20260618T155153Z-gpt-5.4,gpt-5.4,10,11,52,1,0,15.576923,1,0.000000,0,9.057692,1,4,1,0,0,0.146869,1,0.000000
012_building_heap_from_array-high-Agent,20260618T160901Z-gpt-5.4-mini,gpt-5.4-mini,10,11,52,1,0,13.807692,1,0.000000,0,9.576923,1,6,1,0,0,0.165320,1,0.000000
012_building_heap_from_array-high-Agent,20260619T041948Z-claude-sonnet-4-6,claude-sonnet-4-6,10,4,52,1,0,2.019231,1,0.000000,0,0.980769,1,0,0,0,0,0.111111,1,0.000000
012_building_heap_from_array-high-Agent,20260619T042339Z-claude-opus-4-8,claude-opus-4-8,10,3,52,1,0,2.250000,1,0.000000,0,2.057692,1,0,0,0,0,0.000000,0,0.111111
