experiment,stamp,model,num_turns,t0,L0,L0_ok,skipped_turns,S1,S1_bin,S2,S2_bin,S3,S3_bin,S4_cont,S4_bin,S5_cont,S5_bin,S6_cont,S6_bin
032_ford_fulkerson_max_flow-high-Agent,20260620T091320Z-gpt-5.5,gpt-5.5,10,11,92,1,0,11.032609,1,0.000000,0,10.913043,1,1,1,0,0,0.059259,1
032_ford_fulkerson_max_flow-high-Agent,20260620T092447Z-gpt-5.4,gpt-5.4,10,11,92,1,0,12.423913,1,0.000000,0,7.695652,1,10,1,0,0,0.124903,1
032_ford_fulkerson_max_flow-high-Agent,20260620T094045Z-gpt-5.4-mini,gpt-5.4-mini,10,11,92,1,0,14.271739,1,0.000000,0,9.923913,1,9,1,0,0,0.088101,1
032_ford_fulkerson_max_flow-high-Agent,20260620T095732Z-claude-sonnet-4-6,claude-sonnet-4-6,10,1,92,1,0,0.000000,0,0.000000,0,0.000000,0,0,0,0,0,0.000000,0
032_ford_fulkerson_max_flow-high-Agent,20260620T095805Z-claude-opus-4-8,claude-opus-4-8,10,1,92,1,0,0.000000,0,0.000000,0,0.000000,0,0,0,0,0,0.000000,0
