experiment,stamp,model,num_turns,t0,L0,L0_ok,skipped_turns,S1,S1_bin,S2,S2_bin,S3,S3_bin,S4_cont,S4_bin,S5_cont,S5_bin,S6_cont,S6_bin
004_breadth_first_search-high-Agent,20260618T055952Z-gpt-5.5,gpt-5.5,10,11,59,1,0,12.322034,1,0.000000,0,12.983051,1,2,1,0,0,0.015873,1
004_breadth_first_search-high-Agent,20260618T061110Z-gpt-5.4,gpt-5.4,10,11,59,1,0,17.627119,1,0.000000,0,8.610169,1,15,1,0,0,0.142424,1
004_breadth_first_search-high-Agent,20260618T062718Z-gpt-5.4-mini,gpt-5.4-mini,10,1,59,1,0,0.000000,0,9.796610,1,7.423729,1,5,1,0,0,0.214815,1
004_breadth_first_search-high-Agent,20260618T063808Z-claude-sonnet-4-6,claude-sonnet-4-6,10,5,59,1,0,4.898305,1,3.966102,1,8.491525,1,7,1,0,0,0.169553,1
004_breadth_first_search-high-Agent,20260618T072614Z-claude-opus-4-8,claude-opus-4-8,10,3,59,1,0,3.372881,1,9.338983,1,15.067797,1,3,1,0,0,0.070194,1
