run,files_changed,lines_added,lines_deleted,lines_total,duration_s,exit_code,timed_out,commit_sha,commit_message,model,git_branch
1,2,41,43,84,73.736,0,0,8c277c2d2f6d64abc9275f6b0c699d1fe9ca40d2,codex-exp: iteration 1,gpt-5.4-mini,codex-exp/20260626T002746Z-gpt-5.4-mini-high-Agent
2,1,22,6,28,64.160,0,0,69a18f56905b87193b3b5a62170285e448434278,codex-exp: iteration 2,gpt-5.4-mini,codex-exp/20260626T002746Z-gpt-5.4-mini-high-Agent
3,3,57,13,70,120.796,0,0,bf6c53d5a03df0d68939909c9f1e8847d45a738a,codex-exp: iteration 3,gpt-5.4-mini,codex-exp/20260626T002746Z-gpt-5.4-mini-high-Agent
4,3,6,0,6,116.625,0,0,ee838b679c35fbce322c26e59a627d6aa03f72b8,codex-exp: iteration 4,gpt-5.4-mini,codex-exp/20260626T002746Z-gpt-5.4-mini-high-Agent
5,3,34,10,44,119.184,0,0,fdb124de6d93e31c70eb7a2c9af00760282a4550,codex-exp: iteration 5,gpt-5.4-mini,codex-exp/20260626T002746Z-gpt-5.4-mini-high-Agent
6,4,30,36,66,116.879,0,0,661ab9c2773df83867e1e2db289a05b189deb0d5,codex-exp: iteration 6,gpt-5.4-mini,codex-exp/20260626T002746Z-gpt-5.4-mini-high-Agent
7,4,19,8,27,129.607,0,0,d046be75f9b0f549a6fe5c828b65df9ec032e2b3,codex-exp: iteration 7,gpt-5.4-mini,codex-exp/20260626T002746Z-gpt-5.4-mini-high-Agent
8,4,20,7,27,95.987,0,0,ef6bd2bc91b41dd6ec12084d69302cb32bb1e65c,codex-exp: iteration 8,gpt-5.4-mini,codex-exp/20260626T002746Z-gpt-5.4-mini-high-Agent
9,5,8,32,40,72.054,0,0,83a30d4e510ffe43f1521f79bb39aa788454d2d1,codex-exp: iteration 9,gpt-5.4-mini,codex-exp/20260626T002746Z-gpt-5.4-mini-high-Agent
10,2,21,23,44,74.303,0,0,589070c1ae9cfafb2a3553aacd440ba20736351c,codex-exp: iteration 10,gpt-5.4-mini,codex-exp/20260626T002746Z-gpt-5.4-mini-high-Agent
