experiment,stamp,model,num_turns,t0,L0,L0_ok,skipped_turns,S1,S1_bin,S2,S2_bin,S3,S3_bin,S4_cont,S4_bin,S5_cont,S5_bin,S6_cont,S6_bin,S7_cont
043_circular_queue-high-Agent,20260620T172936Z-claude-sonnet-4-6,claude-sonnet-4-6,10,2,61,1,0,0.918033,1,4.000000,1,3.918033,1,0,0,0,0,0.018519,1,0.666667
043_circular_queue-high-Agent,20260620T173602Z-claude-opus-4-8,claude-opus-4-8,10,4,61,1,0,9.950820,1,16.540984,1,41.344262,1,10,1,0,0,0.068519,1,0.333333
043_circular_queue-high-Agent,20260622T202856Z-gpt-5.5,gpt-5.5,10,11,61,1,0,7.409836,1,0.000000,0,8.245902,1,0,0,0,0,0.407407,1,0.000000
043_circular_queue-high-Agent,20260622T203703Z-gpt-5.4,gpt-5.4,10,11,61,1,0,20.508197,1,0.000000,0,14.409836,1,8,1,0,0,0.079237,1,0.000000
043_circular_queue-high-Agent,20260625T221234Z-gpt-5.4-mini,gpt-5.4-mini,10,11,61,1,0,13.295082,1,0.000000,0,9.622951,1,9,1,3,1,0.552068,1,0.000000
