experiment,stamp,model,num_turns,t0,L0,L0_ok,skipped_turns,S1,S1_bin,S2,S2_bin,S3,S3_bin,S4_cont,S4_bin,S5_cont,S5_bin,S6_cont,S6_bin,S7_cont
010_quick_sort-high-Agent,20260618T132730Z-gpt-5.5,gpt-5.5,10,11,49,1,0,17.816327,1,0.000000,0,10.204082,1,0,0,1,1,0.043519,1,0.000000
010_quick_sort-high-Agent,20260618T134051Z-gpt-5.4,gpt-5.4,10,11,49,1,0,16.408163,1,0.000000,0,9.877551,1,4,1,0,0,0.116582,1,0.000000
010_quick_sort-high-Agent,20260618T135340Z-gpt-5.4-mini,gpt-5.4-mini,10,11,49,1,0,13.857143,1,0.000000,0,7.163265,1,13,1,0,0,0.191138,1,0.000000
010_quick_sort-high-Agent,20260618T141015Z-claude-sonnet-4-6,claude-sonnet-4-6,10,10,49,1,0,10.285714,1,0.000000,0,6.040816,1,0,0,0,0,0.043210,1,0.000000
010_quick_sort-high-Agent,20260619T031127Z-claude-opus-4-8,claude-opus-4-8,10,3,49,1,0,12.204082,1,18.918367,1,26.489796,1,23,1,0,0,0.163577,1,0.200000
