experiment,stamp,model,num_turns,t0,L0,L0_ok,skipped_turns,S1,S1_bin,S2,S2_bin,S3,S3_bin,S4_cont,S4_bin,S5_cont,S5_bin,S6_cont,S6_bin
003_prefix_sum_array-high-Agent,20260618T050517Z-gpt-5.5,gpt-5.5,10,11,25,1,0,5.920000,1,0.000000,0,7.120000,1,0,0,0,0,0.133333,1
003_prefix_sum_array-high-Agent,20260618T051318Z-gpt-5.4,gpt-5.4,10,11,25,1,0,26.560000,1,0.000000,0,10.320000,1,16,1,1,1,0.225000,1
003_prefix_sum_array-high-Agent,20260618T052551Z-gpt-5.4-mini,gpt-5.4-mini,10,7,25,1,0,16.720000,1,8.560000,1,21.040000,1,7,1,2,1,0.116049,1
003_prefix_sum_array-high-Agent,20260618T053834Z-claude-sonnet-4-6,claude-sonnet-4-6,10,4,25,1,0,2.000000,1,0.000000,0,1.000000,1,0,0,0,0,0.000000,0
003_prefix_sum_array-high-Agent,20260618T055422Z-claude-opus-4-8,claude-opus-4-8,10,2,25,1,0,2.160000,1,0.000000,0,2.160000,1,0,0,0,0,0.000000,0
