experiment,stamp,model,num_turns,t0,L0,L0_ok,skipped_turns,S1,S1_bin,S2,S2_bin,S3,S3_bin,S4_cont,S4_bin,S5_cont,S5_bin,S6_cont,S6_bin,S7_cont
046_b_tree-high-Agent,20260622T070158Z-gpt-5.5,gpt-5.5,10,11,161,1,0,3.689441,1,0.000000,0,1.950311,1,1,1,0,0,0.662963,1,0.000000
046_b_tree-high-Agent,20260622T071841Z-gpt-5.4,gpt-5.4,10,11,161,1,0,8.229814,1,0.000000,0,2.527950,1,18,1,0,0,0.162935,1,1.000000
046_b_tree-high-Agent,20260622T073732Z-gpt-5.4-mini,gpt-5.4-mini,10,11,161,1,0,7.142857,1,0.000000,0,5.975155,1,5,1,6,1,0.395503,1,0.000000
046_b_tree-high-Agent,20260622T213544Z-claude-sonnet-4-6,claude-sonnet-4-6,10,11,161,1,0,5.521739,1,0.000000,0,5.714286,1,0,0,0,0,0.349003,1,1.000000
046_b_tree-high-Agent,20260622T215319Z-claude-opus-4-8,claude-opus-4-8,10,3,161,1,0,2.211180,1,1.726708,1,5.515528,1,2,1,0,0,0.148148,1,0.142857
