experiment,stamp,model,num_turns,t0,L0,L0_ok,skipped_turns,S1,S1_bin,S2,S2_bin,S3,S3_bin,S4_cont,S4_bin,S5_cont,S5_bin,S6_cont,S6_bin
034_activity_selection-high-Agent,20260620T105206Z-gpt-5.5,gpt-5.5,10,11,39,1,0,9.948718,1,0.000000,0,13.615385,1,1,1,0,0,0.318519,1
034_activity_selection-high-Agent,20260620T111404Z-gpt-5.4-mini,gpt-5.4-mini,10,11,39,1,0,14.025641,1,0.000000,0,9.205128,1,6,1,1,1,0.265344,1
034_activity_selection-high-Agent,20260620T112416Z-claude-sonnet-4-6,claude-sonnet-4-6,10,11,39,1,0,2.871795,1,0.000000,0,0.974359,1,0,0,0,0,0.111111,1
034_activity_selection-high-Agent,20260620T113224Z-claude-opus-4-8,claude-opus-4-8,10,4,39,1,0,3.333333,1,0.000000,0,2.538462,1,0,0,0,0,0.000000,0
034_activity_selection-high-Agent,20260622T044823Z-gpt-5.4,gpt-5.4,10,11,39,1,0,21.564103,1,0.000000,0,6.820513,1,15,1,0,0,0.287073,1
