run,files_changed,lines_added,lines_deleted,lines_total,duration_s,exit_code,timed_out,commit_sha,commit_message,model,git_branch
1,2,4,34,38,238.715,0,0,bf225fd20c41d813a1791fd78a04e7ab93d9b1aa,claude-exp: iteration 1,claude-sonnet-4-6,claude-exp/20260628T082031Z-claude-sonnet-4-6-high-Agent
2,2,11,25,36,166.030,0,0,fd6237e46de36ba387bc043ae99dcb5720931a14,claude-exp: iteration 2,claude-sonnet-4-6,claude-exp/20260628T082031Z-claude-sonnet-4-6-high-Agent
3,2,13,13,26,163.300,0,0,b8a295202f09595b160e77047a896161b468c33c,claude-exp: iteration 3,claude-sonnet-4-6,claude-exp/20260628T082031Z-claude-sonnet-4-6-high-Agent
4,2,7,6,13,179.822,0,0,b58301ca74b714e4a10b34c0a05c3688f6924d83,claude-exp: iteration 4,claude-sonnet-4-6,claude-exp/20260628T082031Z-claude-sonnet-4-6-high-Agent
5,2,4,5,9,186.439,0,0,0e5c73ac21533ee2559c54a1a4c4683f8387ece1,claude-exp: iteration 5,claude-sonnet-4-6,claude-exp/20260628T082031Z-claude-sonnet-4-6-high-Agent
6,5,8,10,18,181.106,0,0,a2382e724621d0f46bbae458d1d3afb0b18aaf98,claude-exp: iteration 6,claude-sonnet-4-6,claude-exp/20260628T082031Z-claude-sonnet-4-6-high-Agent
7,4,11,13,24,79.723,0,0,5374b6a793879422a00131b0af4bd939d7f73701,claude-exp: iteration 7,claude-sonnet-4-6,claude-exp/20260628T082031Z-claude-sonnet-4-6-high-Agent
8,3,30,31,61,88.011,0,0,964c149f76da0bf3b5e5fee4c8af77fa3abbdf22,claude-exp: iteration 8,claude-sonnet-4-6,claude-exp/20260628T082031Z-claude-sonnet-4-6-high-Agent
9,5,27,26,53,127.290,0,0,e8ae5462210eb23972787299077d6b02344b42fc,claude-exp: iteration 9,claude-sonnet-4-6,claude-exp/20260628T082031Z-claude-sonnet-4-6-high-Agent
10,5,9,12,21,169.886,0,0,34b1003b2b76874415f4f575676874dabd88cb7c,claude-exp: iteration 10,claude-sonnet-4-6,claude-exp/20260628T082031Z-claude-sonnet-4-6-high-Agent
