experiment,stamp,model,num_turns,t0,L0,L0_ok,skipped_turns,S1,S1_bin,S2,S2_bin,S3,S3_bin,S4_cont,S4_bin,S5_cont,S5_bin,S6_cont,S6_bin,S7_cont
030_strongly_connected_components-high-Agent,20260620T072540Z-gpt-5.5,gpt-5.5,10,11,107,1,0,3.747664,1,0.000000,0,2.121495,1,0,0,0,0,0.472222,1,0.000000
030_strongly_connected_components-high-Agent,20260620T073638Z-gpt-5.4,gpt-5.4,10,11,107,1,0,15.934579,1,0.000000,0,7.672897,1,16,1,0,0,0.116604,1,0.000000
030_strongly_connected_components-high-Agent,20260620T075358Z-gpt-5.4-mini,gpt-5.4-mini,10,11,107,1,0,6.757009,1,0.000000,0,3.682243,1,5,1,0,0,0.256173,1,0.000000
030_strongly_connected_components-high-Agent,20260620T080312Z-claude-sonnet-4-6,claude-sonnet-4-6,10,11,107,1,0,7.205607,1,0.000000,0,5.242991,1,34,1,0,0,0.348148,1,1.000000
030_strongly_connected_components-high-Agent,20260620T082348Z-claude-opus-4-8,claude-opus-4-8,10,3,107,1,0,6.233645,1,0.168224,1,5.813084,1,0,0,0,0,0.000000,0,0.125000
