experiment,stamp,model,num_turns,t0,L0,L0_ok,skipped_turns,S1,S1_bin,S2,S2_bin,S3,S3_bin,S4_cont,S4_bin,S5_cont,S5_bin,S6_cont,S6_bin
001_binary_search-high-Agent,20260628T225045Z-gpt-5.5,gpt-5.5,10,11,29,1,0,25.896552,1,0.000000,0,17.655172,1,12,1,0,0,0.104444,1
