experiment,stamp,model,num_turns,t0,L0,L0_ok,skipped_turns,S0,S0_never_stopped,S1,S1_bin,S2,S2_bin,S3,S3_bin,S4_cont,S4_bin,S5_cont,S5_bin,S6_cont,S6_bin,S7_cont
007_dijkstras_shortest_path-abvague-Agent,20260705T232422Z-claude-sonnet-4-6,claude-sonnet-4-6,10,11,70,1,0,10,1,6.100000,1,0.000000,0,4.214286,1,4,1,2,1,0.105556,1,0.000000
