experiment,stamp,model,num_turns,t0,L0,L0_ok,skipped_turns,S0,S0_never_stopped,S1,S1_bin,S2,S2_bin,S3,S3_bin,S4_cont,S4_bin,S5_cont,S5_bin,S6_cont,S6_bin,S7_cont
032_ford_fulkerson_max_flow-abvague-Agent,20260706T095216Z-claude-sonnet-4-6,claude-sonnet-4-6,10,11,92,1,0,10,1,4.771739,1,0.000000,0,3.250000,1,3,1,0,0,0.112085,1,1.000000
