experiment,stamp,model,num_turns,t0,L0,L0_ok,skipped_turns,S1,S1_bin,S2,S2_bin,S3,S3_bin,S4_cont,S4_bin,S5_cont,S5_bin,S6_cont,S6_bin,S7_cont
011_binary_heap-high-Agent,20260618T145713Z-gpt-5.5,gpt-5.5,10,11,140,1,0,2.592857,1,0.000000,0,1.464286,1,0,0,0,0,0.500000,1,0.000000
011_binary_heap-high-Agent,20260618T150603Z-gpt-5.4,gpt-5.4,10,11,140,1,0,15.485714,1,0.000000,0,11.107143,1,17,1,7,1,0.233859,1,0.000000
011_binary_heap-high-Agent,20260618T152535Z-gpt-5.4-mini,gpt-5.4-mini,10,11,140,1,0,6.414286,1,0.000000,0,3.421429,1,3,1,2,1,0.363757,1,0.000000
011_binary_heap-high-Agent,20260619T032917Z-claude-sonnet-4-6,claude-sonnet-4-6,10,11,140,1,0,10.464286,1,0.000000,0,4.835714,1,1,1,0,0,0.162963,1,0.000000
011_binary_heap-high-Agent,20260619T040127Z-claude-opus-4-8,claude-opus-4-8,10,3,140,1,0,2.850000,1,6.785714,1,11.171429,1,7,1,0,0,0.074735,1,0.400000
