experiment,stamp,model,num_turns,t0,L0,L0_ok,skipped_turns,S1,S1_bin,S2,S2_bin,S3,S3_bin,S4_cont,S4_bin,S5_cont,S5_bin,S6_cont,S6_bin
exp-app-Dash-Temp0.0,20260521T054313Z-gpt-5.2,gpt-5.2,20,1,214,1,4,0.000000,0,2.420561,1,3.981308,1,0,0,0,0,0.000000,0
exp-app-Dash-Temp0.0,20260521T060725Z-gpt-5.5,gpt-5.5,20,21,214,1,3,4.088785,1,0.000000,0,2.691589,1,0,0,0,0,0.000000,0
exp-app-Dash-Temp0.0,20260521T065051Z-gpt-5.4-mini,gpt-5.4-mini,20,21,0,0,14,1663.000000,1,0.000000,0,800.000000,1,0,0,0,0,0.000000,0
